"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.989593650E1,3.285429438E0,9.859646369E0,2.151921540E0,1.061307870E1
1.990593950E1,3.037357805E0,9.818729893E0,2.077547296E0,1.048566650E1
1.991594250E1,2.890707883E0,9.793320817E0,2.010273911E0,1.040704213E1
1.992594550E1,2.759693999E0,9.744421722E0,1.810647629E0,1.028825109E1
1.993594850E1,2.675364870E0,9.695377616E0,1.562390056E0,1.017835876E1
1.994595150E1,2.566300850E0,9.602423844E0,1.439762249E0,1.004317475E1
1.995595450E1,2.460782873E0,9.497272196E0,1.355299219E0,9.904063181E0
1.996595850E1,2.406893764E0,9.421416852E0,1.293821594E0,9.809699659E0
1.997596150E1,2.462784083E0,9.349630585E0,1.150795190E0,9.736797579E0
1.998596450E1,3.530185407E0,9.183532239E0,4.548397028E-1,9.849180298E0
1.999596750E1,5.160511630E0,8.824610261E0,-1.037267405E0,1.027523967E1
2.000597050E1,6.001876261E0,7.488372381E0,-4.506136277E0,1.060205186E1
2.001597350E1,5.784991922E0,5.842747210E0,-7.157061540E0,1.090079614E1
2.002597650E1,3.462896526E0,4.871362138E0,-6.712448033E0,8.987701598E0
2.003597950E1,1.285605525E0,6.023330864E0,-3.919799711E0,7.300556557E0
2.004598250E1,1.219159374E0,7.960530952E0,-8.398648202E-1,8.097022633E0
2.005598550E1,1.250952001E0,7.338778385E0,1.921704966E-1,7.447112097E0
2.006598850E1,1.178172585E0,2.935774128E0,1.376749730E0,3.449971042E0
2.007599150E1,1.728243696E0,-7.477580760E0,4.026861060E0,8.666986229E0
2.008599450E1,2.714920992E0,-2.390855612E1,9.574878781E0,2.589726154E1
2.009599750E1,6.642879908E-1,-4.582460100E1,1.427505432E1,4.800117198E1
2.010600050E1,6.289484426E-2,-5.646138794E1,2.073430856E1,6.014818231E1
2.011600350E1,6.623719459E0,-4.438894584E1,2.231967584E1,5.012404714E1
2.012600650E1,2.925822167E0,-2.058803462E1,-1.663708270E0,2.086134056E1
2.013600950E1,-1.664044046E0,-1.027406778E1,-1.054073823E1,1.481326007E1
2.014601250E1,-3.655785061E0,-4.494556451E0,-1.362137187E1,1.480228272E1
2.015601550E1,-5.847208636E0,-1.801745244E0,-1.657458766E1,1.766785473E1
2.016601850E1,-7.502042001E0,-6.256559340E0,-1.834846682E1,2.078680841E1
2.017602150E1,-5.048396532E0,-1.572369382E1,-1.637536600E1,2.325668649E1
2.018602450E1,7.319431995E-1,-2.152968660E1,-1.019749264E1,2.383384153E1
2.019602750E1,4.529337737E0,-2.260535208E1,-4.275033849E0,2.344765996E1
2.020603050E1,4.094836112E0,-2.109146585E1,-9.479220964E-1,2.150618913E1
2.021603350E1,1.647843312E0,-1.801706535E1,7.070498483E-1,1.810607497E1
2.022603650E1,2.867387579E-1,-1.440447894E1,1.107144118E0,1.444980971E1
2.023603950E1,-1.201152142E0,-1.286017081E1,1.046452796E0,1.295846531E1
2.024604250E1,-2.156990784E0,-1.241684077E1,1.017938338E0,1.264384207E1
2.025604550E1,-2.047240593E0,-1.162103004E1,7.082610259E-1,1.182121681E1
2.026604850E1,-1.955887058E0,-1.034678843E1,2.901605119E-1,1.053402668E1
2.027605250E1,-1.783954067E0,-9.218558230E0,5.129218501E-1,9.403584251E0
2.028605550E1,-1.441597398E0,-8.359703992E0,1.016945992E0,8.543830115E0
2.029605850E1,-9.406845590E-1,-7.421995373E0,2.052476774E0,7.757806628E0
2.030606150E1,-6.233818933E-2,-6.107298635E0,3.232664748E0,6.910362078E0
2.031606450E1,7.757288314E-1,-4.657707217E0,3.519331512E0,5.889115896E0
2.032606750E1,1.608261462E0,-3.114857971E0,3.723116333E0,5.113750125E0
2.033607050E1,2.181253513E0,-1.224006423E0,4.297837991E0,4.972672320E0
2.034607350E1,2.257394494E0,6.892569172E-1,4.462559903E0,5.048301287E0
2.035607650E1,2.463238412E0,2.671091725E0,5.026098175E0,6.201930130E0
2.036607950E1,2.630621392E0,4.481745202E0,5.680069485E0,7.698662112E0
2.037608250E1,2.546209817E0,5.954556499E0,5.896905291E0,8.758619728E0
2.038608550E1,2.537896246E0,7.285393306E0,5.817137575E0,9.662140681E0
2.039608850E1,3.120300559E0,8.881210724E0,5.839208475E0,1.107738846E1
2.040609150E1,3.737722678E0,1.011839151E1,5.452585899E0,1.208648462E1
2.041609450E1,3.838716079E0,1.064912690E1,4.289056642E0,1.210519111E1
2.042609750E1,3.620545354E0,1.067578553E1,2.467979919E0,1.154000304E1
2.043610050E1,3.311888673E0,1.082264420E1,4.952118033E-1,1.132887765E1
2.044610350E1,3.275308200E0,1.200235270E1,-2.386600710E0,1.266806919E1
2.045610650E1,4.551424717E0,1.472045779E1,-1.370031396E1,2.061809756E1
2.046610950E1,9.299510007E0,1.766114767E1,-2.329001192E1,3.067281661E1
2.047611250E1,8.003806779E0,1.389525428E1,-1.026144013E1,1.903775638E1
2.048611575E1,6.641164042E0,1.221573631E1,-5.923959188E0,1.511365495E1
2.049611875E1,5.751157594E0,1.155569325E1,-2.466771299E0,1.314134014E1
2.050612175E1,4.501703795E0,1.082806106E1,5.410247745E-2,1.172668625E1
2.051612475E1,3.529333467E0,1.015954655E1,5.290554875E-1,1.076812335E1
2.052612775E1,2.783951173E0,9.537460694E0,3.629343367E-1,9.942095451E0
2.053613075E1,2.393449261E0,9.051740676E0,9.055828464E-1,9.406523742E0
2.054613375E1,2.287921491E0,8.790621566E0,1.635884879E0,9.229611671E0
2.055613675E1,2.200466879E0,8.879465915E0,2.605927430E0,9.511983347E0
2.056613975E1,2.054537333E0,9.206908822E0,3.559031768E0,1.008241047E1
2.057614275E1,1.945381658E0,9.653885774E0,4.117939045E0,1.067424200E1
2.058614575E1,1.789610956E0,9.914671007E0,4.403459755E0,1.099517469E1
2.059614975E1,1.527063079E0,9.990929224E0,4.471262898E0,1.105182249E1
2.060615275E1,1.191913322E0,1.000265874E1,4.410909108E0,1.099681583E1
2.061615575E1,9.803116512E-1,1.008171660E1,4.193911918E0,1.096316185E1
2.062615875E1,8.479518849E-1,1.017048552E1,3.631599222E0,1.083265023E1
2.063616175E1,7.028987637E-1,1.017016042E1,2.978861675E0,1.062072721E1
2.064616475E1,6.105423579E-1,1.016522186E1,2.508656659E0,1.048798625E1
2.065616775E1,5.655069568E-1,1.006967485E1,2.064027364E0,1.029457909E1
2.066617075E1,6.541509654E-1,9.940035059E0,1.640989498E0,1.009579403E1
2.067617375E1,8.080160598E-1,9.814574862E0,1.437026922E0,9.952075966E0
2.068617675E1,1.626857655E0,9.714110341E0,9.437207258E-1,9.894504250E0
2.069617975E1,5.702348546E0,8.917690333E0,-3.061251283E-1,1.058941417E1
2.070618275E1,3.404714976E0,5.593713711E0,-1.609198186E0,6.743236311E0
2.071618575E1,3.651549630E-1,9.750033295E-1,-5.299322190E0,5.400628233E0
2.072618875E1,-1.817626720E-1,1.569802571E0,-3.682351885E0,4.007122806E0
2.073619175E1,-9.502247299E-1,-2.206262639E0,-4.012755822E0,4.676829178E0
2.074619475E1,-2.795809619E0,-1.461598559E1,-4.934267653E0,1.567770976E1
2.075619775E1,-5.257573655E0,-3.163678596E1,-1.532055870E0,3.210724999E1
2.076620075E1,-4.096064904E0,-4.471111806E1,5.489371902E0,4.523267657E1
2.077620375E1,4.897379324E0,-4.367806007E1,1.301276443E1,4.583764058E1
2.078620675E1,1.246160354E1,-2.901874661E1,1.637792474E1,3.557549208E1
2.079620975E1,1.655369555E1,-1.700641856E1,1.931739139E1,3.060073069E1
2.080621275E1,1.575998164E1,-8.162207851E0,-1.023494801E0,1.777768826E1
2.081621575E1,9.032351308E0,-3.456108493E0,-1.527820264E1,1.808180113E1
2.082621875E1,-2.221448004E0,-5.207639018E0,-3.081874178E1,3.133447272E1
2.083622175E1,-8.656436153E0,-8.604574274E0,-2.653853315E1,2.921072281E1
2.084622475E1,-8.848559287E0,-1.078046238E1,-1.505460395E1,2.052209713E1
2.085622775E1,-8.865752440E0,-1.474579845E1,-6.986521649E0,1.857018102E1
2.086623075E1,-8.439289860E0,-1.835634536E1,-4.056120308E-1,2.020746272E1
2.087623375E1,-7.585224491E0,-1.817895370E1,4.360051196E0,2.017473754E1
2.088623675E1,-6.685400568E0,-1.612681724E1,6.566997959E0,1.865192422E1
2.089623975E1,-5.533885000E0,-1.406675195E1,5.377381935E0,1.604411512E1
2.090624275E1,-4.406079308E0,-1.261775460E1,3.568197863E0,1.383305108E1
2.091624575E1,-3.735807130E0,-1.179767910E1,2.607029046E0,1.264666310E1
2.092624875E1,-3.728540503E0,-1.165740206E1,2.443264908E0,1.248064824E1
2.093625175E1,-3.331133322E0,-1.148692999E1,2.346854846E0,1.218826229E1
2.094625575E1,-2.338921929E0,-1.118019675E1,2.015037053E0,1.159860895E1
2.095625875E1,-9.284217053E-1,-1.074525513E1,1.476814885E0,1.088592930E1
2.096626175E1,7.024065012E-1,-9.815884638E0,1.061061480E0,9.898020892E0
2.097626475E1,2.319630941E0,-8.252468396E0,1.158954322E0,8.650265744E0
2.098626775E1,3.710989793E0,-6.160912340E0,1.775318753E0,7.408106558E0
2.099627075E1,4.687278340E0,-3.801770740E0,2.095298274E0,6.388608131E0
2.100627375E1,4.990518453E0,-1.546537085E0,1.978040550E0,5.586563863E0
2.101627675E1,4.950714117E0,6.536929822E-1,1.551012543E0,5.229008002E0
2.102627975E1,4.722378007E0,2.612778613E0,8.792879176E-1,5.468145331E0
2.103628275E1,4.629108193E0,4.496885982E0,3.292005801E-1,6.462120334E0
2.104628575E1,4.644073849E0,6.430810459E0,4.429523134E-1,7.944743660E0
2.105628875E1,4.499766613E0,8.283512433E0,1.104725490E0,9.491306349E0
2.106629175E1,3.990062193E0,1.038821011E1,2.080235846E0,1.132090485E1
2.107629475E1,3.510188514E0,1.179622548E1,1.791834798E0,1.243716330E1
2.108629775E1,4.113863536E0,1.204298851E1,-2.444662392E-2,1.272627373E1
2.109630075E1,5.177933409E0,1.251867470E1,-2.570319057E0,1.378893581E1
2.110630375E1,6.479223651E0,1.386988672E1,-6.132023587E0,1.649108274E1
2.111630675E1,7.991258655E0,1.559612511E1,-1.031454104E1,2.033443115E1
2.112630975E1,8.733784876E0,1.551127149E1,-1.076809669E1,2.080457757E1
2.113631275E1,8.455300705E0,1.357777269E1,-8.227350512E0,1.798714312E1
2.114631575E1,8.109588173E0,1.183743198E1,-6.252793733E0,1.565208119E1
2.115631875E1,7.481631711E0,1.073749353E1,-4.775267826E0,1.393096419E1
2.116632175E1,7.001270081E0,1.004724259E1,-3.104007293E0,1.263327858E1
2.117632475E1,6.507060490E0,9.393792851E0,-7.962948775E-1,1.145509781E1
2.118632775E1,5.937383811E0,8.798549806E0,1.615817235E0,1.073675326E1
2.119633075E1,5.480234458E0,8.267668233E0,3.837576749E0,1.063552082E1
2.120633375E1,5.019322422E0,7.876575460E0,5.563032786E0,1.087112562E1
2.121633675E1,4.557644400E0,7.674058900E0,6.935078430E0,1.130303567E1
2.122633975E1,4.096167523E0,7.753323171E0,7.792943319E0,1.173126481E1
2.123634275E1,3.728583772E0,8.339502447E0,7.224239616E0,1.164642761E1
2.124634575E1,3.493876244E0,8.873961346E0,5.522310437E0,1.102044798E1
2.125634875E1,3.381498899E0,9.300161387E0,4.043302846E0,1.068998758E1
2.126635175E1,3.391810463E0,9.643878849E0,2.773991611E0,1.059262984E1
2.127635475E1,3.400447093E0,9.906741014E0,1.845295891E0,1.063539726E1
2.128635775E1,3.406069483E0,1.009632412E1,1.232932198E0,1.072647155E1
2.129636075E1,3.371128862E0,1.013266339E1,9.555602411E-1,1.072140255E1
2.130636475E1,3.298608185E0,1.007361821E1,8.703662360E-1,1.063560704E1
2.131636775E1,3.168874842E0,9.906979580E0,8.602786195E-1,1.043695796E1
2.132637075E1,3.074312208E0,9.632067474E0,1.013079228E0,1.016141963E1
2.133637375E1,3.738830141E0,9.084620739E0,1.855611548E0,9.997623668E0
2.134637675E1,7.316396413E0,6.039691374E0,2.259691572E0,9.752627049E0
2.135637975E1,6.221740925E0,3.698099021E0,-2.265670935E0,7.584145390E0
2.136638275E1,2.897214079E0,3.836059982E0,-6.352169502E0,7.966132247E0
2.137638575E1,1.909303899E0,4.909262035E0,-5.753669558E0,7.800705640E0
2.138638875E1,1.971715178E0,4.843915308E0,-4.592093856E0,6.959777455E0
2.139639175E1,1.569225451E0,2.276001211E0,-4.079644461E0,4.928097904E0
2.140639475E1,4.412416374E-1,-3.296439160E0,-1.574980280E0,3.679914157E0
2.141639775E1,-1.047434836E0,-1.310927740E1,3.012595432E0,1.349170133E1
2.142640075E1,-9.814683035E-2,-2.704993063E1,7.224719088E0,2.799830255E1
2.143640375E1,3.757884755E0,-4.528651215E1,1.699703963E1,4.851689641E1
2.144640675E1,9.376647645E0,-4.812137328E1,1.329861726E1,5.079804433E1
2.145640975E1,7.604106905E0,-2.303672223E1,-3.946037922E0,2.457812500E1
2.146641275E1,2.965977920E0,-1.018860020E1,-8.335565516E0,1.349393388E1
2.147641575E1,-1.214872780E0,-5.057728103E0,-1.448151366E1,1.538735739E1
2.148641842E1,-3.867858894E0,-3.520935404E0,-1.413412006E1,1.507085493E1
2.149642142E1,-5.800502247E0,-6.064047366E0,-8.967018614E0,1.228112045E1
2.150642442E1,-6.539743502E0,-9.293480358E0,-3.576399168E0,1.191333930E1
2.151642742E1,-6.112785662E0,-1.085628674E1,5.586347973E-1,1.247145473E1
2.152643042E1,-4.800657021E0,-1.138783840E1,3.760979394E0,1.291797729E1
2.153643342E1,-3.552919673E0,-1.160997880E1,5.473079805E0,1.331801218E1
2.154643642E1,-2.457825644E0,-1.202356640E1,5.446484914E0,1.342651309E1
2.155643942E1,-1.402086446E0,-1.283859926E1,4.880299607E0,1.380625951E1
2.156644242E1,-4.293599490E-1,-1.424979318E1,3.891640690E0,1.477788290E1
2.157644542E1,-2.724391727E-1,-1.542032156E1,1.838447632E0,1.553191649E1
2.158644842E1,-1.088801402E0,-1.500200590E1,-1.850846652E0,1.515491019E1
2.159645142E1,-1.659534673E0,-1.354638717E1,-5.888355492E0,1.486376100E1
2.160645442E1,-1.987498713E0,-1.205559744E1,-8.612185010E0,1.494848860E1
2.161645742E1,-2.357325456E0,-1.072167681E1,-9.437962718E0,1.447710183E1
2.162646042E1,-2.695943561E0,-9.730414132E0,-8.162522432E0,1.298367603E1
2.163646342E1,-2.490355166E0,-9.175470098E0,-5.499635519E0,1.098349267E1
2.164646642E1,-1.551805864E0,-8.566442826E0,-2.803141150E0,9.146017956E0
2.165646942E1,-2.845668096E-1,-7.452743542E0,-5.572805091E-1,7.478965579E0
2.166647242E1,7.750447071E-1,-6.241216246E0,1.057068416E0,6.377371572E0
2.167647542E1,1.774825832E0,-4.818669369E0,2.065453500E0,5.534950712E0
2.168647842E1,2.650911522E0,-3.194016407E0,2.367152871E0,4.778335005E0
2.169648142E1,3.391879168E0,-1.497849074E0,2.828359607E0,4.663476622E0
2.170648542E1,3.733901523E0,2.558577847E-1,3.308591428E0,4.995424009E0
2.171648842E1,4.005715190E0,1.562994073E0,3.119586614E0,5.312299436E0
2.172649142E1,4.262890352E0,2.325535898E0,2.307678502E0,5.376405066E0
2.173649442E1,4.392309700E0,3.199209904E0,1.585661974E0,5.660534639E0
2.174649742E1,4.421772650E0,4.473961973E0,1.348153921E0,6.433189574E0
2.175650042E1,4.266071822E0,5.827191278E0,1.426265706E0,7.361369495E0
2.176650342E1,4.100821906E0,7.330929667E0,1.871835233E0,8.605988452E0
2.177650642E1,3.987159928E0,8.824597397E0,2.261573791E0,9.944127892E0
2.178650942E1,3.972265023E0,9.971093130E0,2.240850674E0,1.096462491E1
2.179651242E1,4.073048217E0,1.069109354E1,1.810792056E0,1.158309849E1
2.180651542E1,4.215193737E0,1.108206177E1,1.417057511E0,1.194102187E1
2.181651842E1,4.140763359E0,1.119129711E1,9.925151557E-1,1.197397756E1
2.182652142E1,4.042390680E0,1.111933192E1,1.917506300E-1,1.183288777E1
2.183652442E1,4.084786502E0,1.116333572E1,-6.798913588E-1,1.190662830E1
2.184652742E1,4.227239293E0,1.140698569E1,-1.505336434E0,1.225785105E1
2.185653042E1,4.584441605E0,1.191190095E1,-2.283737077E0,1.296633889E1
2.186653342E1,5.647018683E0,1.273022346E1,-3.300879536E0,1.431234485E1
2.187653642E1,6.727495258E0,1.325200793E1,-3.699229873E0,1.531532593E1
2.188653942E1,7.102708747E0,1.313852985E1,-3.073887116E0,1.524854813E1
2.189654242E1,6.981714653E0,1.266967554E1,-2.470355642E0,1.467541055E1
2.190654542E1,6.505892801E0,1.201034350E1,-1.924830887E0,1.379420045E1
2.191654842E1,5.767849056E0,1.132257178E1,-1.446546189E0,1.278910514E1
2.192655142E1,5.022282282E0,1.082056025E1,-8.111807191E-1,1.195683309E1
2.193655442E1,4.529307039E0,1.037619174E1,-8.979684195E-2,1.132201575E1
2.194655742E1,4.239864017E0,1.009302629E1,6.554892468E-1,1.096700929E1
2.195656042E1,4.059923556E0,1.001436954E1,1.239125569E0,1.087685657E1
2.196656342E1,3.836636517E0,9.988886207E0,1.570081483E0,1.081493335E1
2.197656642E1,3.554309849E0,1.006102798E1,1.801923584E0,1.082147546E1
2.198656942E1,3.260915278E0,1.010010142E1,1.903268695E0,1.078276629E1
2.199657242E1,2.970924372E0,9.999880142E0,1.798488929E0,1.058577144E1
2.200657542E1,2.723001552E0,9.789154676E0,1.669609280E0,1.029708123E1
2.201657842E1,2.608388816E0,9.553841084E0,1.528577946E0,1.002078451E1
2.202658142E1,2.663401467E0,9.247959200E0,1.456273617E0,9.733405857E0
2.203658442E1,2.976927416E0,8.814157194E0,1.746231194E0,9.465769238E0
2.204658742E1,4.088915806E0,7.924348381E0,2.871896220E0,9.368154441E0
2.205659042E1,4.059261359E0,7.193264576E0,3.263432797E0,8.880915024E0
2.206659342E1,2.822124428E0,7.288444383E0,1.656020350E0,7.989255986E0
2.207659642E1,2.014730659E0,5.282348893E0,1.579929729E-1,5.655732599E0
2.208659942E1,2.016351361E0,1.623472994E0,-7.238127923E-1,2.687981088E0
2.209660242E1,2.752288501E0,-3.607197622E0,-7.620512438E-1,4.600835660E0
2.210660642E1,3.862859817E0,-1.375777571E1,1.528001411E0,1.437125140E1
2.211660942E1,4.415985076E0,-3.033642601E1,3.132929960E0,3.081582252E1
2.212661242E1,3.028472961E0,-4.881435721E1,5.536959466E0,4.922063631E1
2.213661542E1,3.817950278E0,-5.749004883E1,1.607445893E1,5.981697659E1
2.214661842E1,2.187951645E0,-3.728938523E1,4.771050230E0,3.765698214E1
2.215662142E1,-1.926005008E0,-1.695991683E1,-7.280112101E0,1.855662432E1
2.216662442E1,-4.006657176E0,-8.991038976E0,-1.130279649E1,1.498817174E1
2.217662742E1,-5.635240052E0,-6.050349678E0,-1.306323876E1,1.545997635E1
2.218663042E1,-7.383071628E0,-8.093318880E0,-1.137457458E1,1.579216590E1
2.219663342E1,-8.727177522E0,-1.264382149E1,-8.367187843E0,1.749398988E1
2.220663642E1,-9.348130190E0,-1.599104489E1,-5.163419450E0,1.922919538E1
2.221663942E1,-9.395562803E0,-1.735854023E1,-2.491376383E0,1.989478514E1
2.222664242E1,-8.499065945E0,-1.720358902E1,-5.711893541E-1,1.919697513E1
2.223664542E1,-6.992316824E0,-1.611079002E1,1.185364368E0,1.760270258E1
2.224664842E1,-5.476171812E0,-1.458501406E1,2.382681322E0,1.576033829E1
2.225665142E1,-4.142325735E0,-1.274339256E1,2.792288134E0,1.368757792E1
2.226665442E1,-3.005267994E0,-1.081327696E1,2.560133792E0,1.151142386E1
2.227665742E1,-2.506567741E0,-9.841093154E0,2.205789599E0,1.039208853E1
2.228666042E1,-2.006733129E0,-9.056552934E0,1.813556035E0,9.451831272E0
2.229666342E1,-8.419491334E-1,-7.748161249E0,1.640817590E0,7.964619479E0
2.230666642E1,3.553279862E-1,-6.084184007E0,1.691128203E0,6.324829453E0
2.231666942E1,1.403173882E0,-4.225909637E0,1.844476111E0,4.819678550E0
2.232667242E1,2.182277068E0,-2.441993723E0,2.050240799E0,3.863826326E0
2.233667542E1,2.534210453E0,-9.106751865E-1,2.027441336E0,3.370767018E0
2.234667842E1,2.752695467E0,4.852019548E-1,1.658270359E0,3.250017516E0
2.235668142E1,2.922420841E0,1.647258883E0,1.143638198E0,3.544279014E0
2.236668442E1,3.179290195E0,2.847309848E0,9.156225157E-1,4.365022807E0
2.237668742E1,3.514024287E0,4.274009417E0,8.713918376E-1,5.601325461E0
2.238669042E1,3.833091643E0,5.787231991E0,1.232096046E0,7.050014633E0
2.239669342E1,4.023452134E0,7.264824556E0,1.972455289E0,8.535597388E0
2.240669642E1,4.059331818E0,8.578429034E0,2.564019851E0,9.830657012E0
2.241669942E1,4.113860905E0,9.960171701E0,2.455140018E0,1.105244699E1
2.242670242E1,4.177158768E0,1.097967936E1,2.054608669E0,1.192574656E1
2.243670542E1,4.046976944E0,1.133424633E1,1.310246276E0,1.210619294E1
2.244670842E1,3.811552547E0,1.147968179E1,2.140841067E-2,1.209592845E1
2.245671142E1,4.003405247E0,1.217249264E1,-2.255904769E0,1.301099293E1
2.246671442E1,5.793327713E0,1.349509306E1,-6.072880754E0,1.589213841E1
2.247671742E1,7.806243396E0,1.388015911E1,-7.944968587E0,1.779659458E1
2.248672025E1,8.480171837E0,1.327808768E1,-8.012888090E0,1.767561321E1
2.249672325E1,8.149722877E0,1.208644268E1,-6.776633504E0,1.607553549E1
2.250672625E1,7.708418308E0,1.092934770E1,-4.886692368E0,1.423903494E1
2.251672925E1,7.477894170E0,1.009865131E1,-3.767723572E0,1.311858988E1
2.252673325E1,6.873377441E0,9.616889856E0,-2.544881330E0,1.209149738E1
2.253673625E1,6.383892401E0,9.307158165E0,-9.525570381E-1,1.132628095E1
2.254673925E1,6.115007604E0,8.830014843E0,9.645754051E-1,1.078391793E1
2.255674225E1,6.152358449E0,8.627751467E0,2.833587602E0,1.096899396E1
2.256674525E1,5.819142001E0,8.697009982E0,4.077386266E0,1.123055987E1
2.257674825E1,5.176326009E0,9.039728156E0,4.643251730E0,1.140485961E1
2.258675125E1,4.706050242E0,9.449985178E0,4.748827887E0,1.157585829E1
2.259675425E1,4.149881215E0,9.761603181E0,4.246968384E0,1.142572322E1
2.260675725E1,3.824417006E0,9.949311082E0,3.314095997E0,1.116235588E1
2.261676025E1,3.483709982E0,9.999919903E0,2.494844366E0,1.087928682E1
2.262676325E1,3.219548274E0,9.950859425E0,1.848584365E0,1.062084547E1
2.263676625E1,3.010795366E0,9.870149138E0,1.370507827E0,1.040975621E1
2.264676925E1,2.823943497E0,9.765532510E0,9.835192144E-1,1.021310884E1
2.265677225E1,2.830018754E0,9.531826317E0,5.314592048E-1,9.957267093E0
2.266677525E1,2.974431825E0,9.218493910E0,2.664267001E-1,9.690142303E0
2.267677825E1,3.672123351E0,8.469704152E0,1.094345074E0,9.296126584E0
2.268678125E1,4.392642406E0,7.419270571E0,2.143133760E0,8.884475529E0
2.269678425E1,4.105252049E0,7.279974107E0,8.527643627E-1,8.401090670E0
2.270678725E1,3.743522531E0,6.151422894E0,-7.693473995E-1,7.241951393E0
2.271679025E1,3.651076590E0,2.119476510E0,-1.485174065E0,4.475296967E0
2.272679325E1,3.402998818E0,-4.255608814E0,-1.968387966E0,5.793544556E0
2.273679625E1,2.243145998E0,-1.293672606E1,-1.424365361E0,1.320679378E1
2.274679925E1,-5.249927690E-1,-2.574300776E1,1.814627244E0,2.581222459E1
2.275680225E1,-3.595779764E0,-3.878941590E1,6.955354235E0,3.957177492E1
2.276680525E1,-5.094682506E0,-4.619909879E1,1.004921427E1,4.755312005E1
2.277680825E1,-2.361243382E0,-3.953367991E1,9.068897576E0,4.062920404E1
2.278681125E1,1.160571443E0,-2.399173861E1,7.669436676E0,2.521449398E1
2.279681425E1,4.484651780E-1,-1.507102761E1,-1.611765553E0,1.516360057E1
2.280681725E1,-3.717737772E0,-1.083411760E1,-1.566809264E1,1.940847252E1
2.281682025E1,-6.636441831E0,-9.518753697E0,-2.322255844E1,2.596028221E1
2.282682325E1,-9.788736600E0,-1.377569275E1,-2.121755521E1,2.712514929E1
2.283682625E1,-1.064636234E1,-1.815529587E1,-1.239363901E1,2.442462051E1
2.284682925E1,-9.356119825E0,-1.989436539E1,-5.865946038E0,2.275372663E1
2.285683225E1,-6.743122526E0,-1.882851270E1,-2.145396633E0,2.011430632E1
2.286683525E1,-3.944887775E0,-1.699746297E1,5.119307470E-1,1.745674540E1
2.287683825E1,-2.227644153E0,-1.534018313E1,2.940135566E0,1.577745271E1
2.288684125E1,-1.346006970E0,-1.382818087E1,5.097542964E0,1.479916434E1
2.289684425E1,-1.224727093E0,-1.364968058E1,5.363355634E0,1.471663413E1
2.290684725E1,-8.876079208E-1,-1.315220298E1,3.699856110E0,1.369150197E1
2.291685025E1,5.322781804E-1,-1.127955030E1,2.382832764E0,1.154077411E1
2.292685325E1,2.235133851E0,-8.607866841E0,1.824651711E0,9.078576361E0
2.293685625E1,3.547049654E0,-5.965283800E0,1.764941114E0,7.161088549E0
2.294685925E1,4.368185257E0,-3.510002280E0,1.933724502E0,5.927937997E0
2.295686225E1,4.726264651E0,-1.198198568E0,2.239902256E0,5.365670459E0
2.296686525E1,4.604040302E0,6.762749290E-1,2.333595700E0,5.205785606E0
2.297686925E1,4.329823430E0,2.130671589E0,2.183840321E0,5.296818942E0
2.298687225E1,4.106499845E0,3.578900607E0,1.939199250E0,5.782072661E0
2.299687525E1,3.969195527E0,4.999922529E0,1.962223831E0,6.678627164E0
2.300687825E1,3.790101451E0,6.397112371E0,2.207528561E0,7.756358556E0
2.301688125E1,3.802503688E0,7.726938779E0,2.668655775E0,9.015893791E0
2.302688425E1,3.937039349E0,9.169220594E0,2.667140177E0,1.032901360E1
2.303688725E1,3.758617119E0,1.081645550E1,2.544611773E0,1.173021574E1
2.304689025E1,3.024470250E0,1.206956995E1,1.313281566E0,1.251186028E1
2.305689325E1,2.729215388E0,1.252634508E1,-2.658375201E0,1.309293307E1
2.306689625E1,3.274370014E0,1.321755848E1,-6.961642916E0,1.529345687E1
2.307689925E1,4.802389259E0,1.381159583E1,-9.154452281E0,1.725187290E1
2.308690225E1,5.857764030E0,1.378763394E1,-9.338980467E0,1.765301122E1
2.309690525E1,6.107213266E0,1.302853671E1,-8.014120683E0,1.647018375E1
2.310690825E1,5.928930491E0,1.197741783E1,-5.823271304E0,1.457810836E1
2.311691125E1,5.977957640E0,1.139715769E1,-3.709733226E0,1.339377847E1
2.312691425E1,6.235747930E0,1.105647435E1,-1.524031152E0,1.278486794E1
2.313691725E1,6.276639848E0,1.076394517E1,4.736577970E-1,1.246928527E1
2.314692025E1,6.050579474E0,1.052352637E1,2.551261811E0,1.240415479E1
2.315692325E1,5.781411088E0,1.027873152E1,4.415842988E0,1.259272429E1
2.316692625E1,5.293964971E0,9.778536133E0,5.282916073E0,1.231076912E1
2.317692925E1,4.640436881E0,9.179365513E0,5.529762129E0,1.167787116E1
2.318693225E1,4.199156286E0,8.802931709E0,5.154125301E0,1.103129765E1
2.319693525E1,3.890747820E0,8.670239675E0,3.956046016E0,1.029374930E1
2.320693825E1,3.753535011E0,8.806760466E0,2.990547920E0,1.002952800E1
2.321694125E1,3.704632115E0,9.028355906E0,2.180957644E0,9.999604278E0
2.322694425E1,3.712555093E0,9.189401089E0,1.505972611E0,1.002477487E1
2.323694725E1,3.774195855E0,9.291089432E0,1.088253372E0,1.008727875E1
2.324695025E1,4.069410664E0,9.432695546E0,6.572527671E-1,1.029406769E1
2.325695325E1,5.052075015E0,9.681136138E0,1.120712344E-1,1.092064187E1
