"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.240296479E1,4.235822714E0,1.225889812E0,-3.667511359E0,5.735472035E0
2.241296779E1,3.765715054E0,1.058510340E0,-2.804629267E0,4.813210917E0
2.242297179E1,3.756535510E0,1.215743138E0,-2.413778276E0,4.627733352E0
2.243297479E1,3.895792798E0,1.375727636E0,-1.905358490E0,4.549749337E0
2.244297879E1,3.997359518E0,1.665220360E0,-1.287333815E0,4.517639906E0
2.245298279E1,3.914718773E0,1.981047773E0,-4.593794811E-1,4.411417330E0
2.246298579E1,3.670705401E0,2.350730381E0,2.813446283E-2,4.358991054E0
2.247298979E1,3.636448026E0,2.478203191E0,5.031990999E-1,4.429272472E0
2.248299379E1,3.480646918E0,2.222251850E0,1.109103958E0,4.275911347E0
2.249299679E1,2.960294427E0,1.952912725E0,1.468455706E0,3.838433712E0
2.250300079E1,2.880298377E0,1.948079417E0,1.460938525E0,3.771667208E0
2.251300479E1,2.945458871E0,1.841505141E0,9.862805620E-1,3.611041192E0
2.252300779E1,2.920375778E0,1.596622580E0,6.940367237E-1,3.399924311E0
2.253301179E1,2.976915722E0,1.150415121E0,1.106995744E0,3.378005587E0
2.254301479E1,3.338233596E0,2.546906805E-1,1.787650823E0,3.795308465E0
2.255301879E1,4.196786994E0,-1.076203430E0,2.131123872E0,4.828345871E0
2.256302279E1,5.597469962E0,-2.544268541E0,2.272158421E0,6.554973400E0
2.257302579E1,7.210889254E0,-3.752926024E0,2.361817287E0,8.465196894E0
2.258302979E1,8.600115187E0,-4.475667606E0,2.177004926E0,9.936444646E0
2.259303379E1,9.246604400E0,-4.733828609E0,1.384558101E0,1.047978184E1
2.260303679E1,9.549883103E0,-5.374809744E0,-1.109988349E0,1.101457767E1
2.261304079E1,8.278123639E0,-5.702499989E0,-2.306991571E1,2.516479382E1
2.262304479E1,6.532657846E0,-3.658077169E0,-2.275320712E1,2.395340438E1
2.263304779E1,5.404882559E0,-9.849026656E-1,-2.577266133E0,6.068367941E0
2.264305179E1,5.015931036E0,3.273768336E-1,9.273980771E-1,5.111438833E0
2.265305479E1,4.185167407E0,8.103393048E-1,7.983934432E-1,4.337016037E0
2.266305879E1,2.926426477E0,6.118953305E-1,8.414681268E-1,3.105874503E0
2.267306279E1,2.377836611E0,-5.135311300E-1,1.214133984E0,2.718812701E0
2.268306579E1,2.426017668E0,-2.172833523E0,1.681921177E0,3.665463966E0
2.269306979E1,2.736926696E0,-3.486613417E0,1.811889578E0,4.788547243E0
2.270307379E1,2.687805114E0,-4.641683507E0,1.639082136E0,5.608574896E0
2.271307679E1,2.424114107E0,-5.583575224E0,1.577046102E0,6.288061378E0
2.272308079E1,1.782397392E0,-7.186909238E0,1.418239818E0,7.539231329E0
2.273308379E1,9.210662735E-1,-8.321050973E0,1.048722101E0,8.437302319E0
2.274308779E1,8.579327166E-2,-8.651692892E0,-3.706052989E-1,8.660051886E0
2.275309179E1,-4.117006999E-1,-7.600329604E0,-3.062332433E0,8.204412683E0
2.276309479E1,-6.972892374E-1,-5.778553553E0,-2.125623103E0,6.196464074E0
2.277309879E1,-1.542476778E0,-4.951432155E0,9.159979069E-1,5.266399829E0
2.278310275E1,-2.542635414E0,-4.338987186E0,2.632782522E0,5.676561323E0
2.279310575E1,-3.103252417E0,-3.403444376E0,3.748883843E0,5.938664771E0
2.280310975E1,-3.458435100E0,-2.476011654E0,4.467195575E0,6.168244755E0
2.281311275E1,-3.843908114E0,-1.561109515E0,4.830095998E0,6.367300830E0
2.282311675E1,-3.983306320E0,-4.994258916E-1,4.514750980E0,6.041451140E0
2.283312075E1,-4.030061241E0,3.664397424E-1,3.716680888E0,5.494487102E0
2.284312375E1,-3.983462441E0,1.092080374E0,2.772128688E0,4.974465803E0
2.285312775E1,-3.847157412E0,1.558261337E0,2.086045493E0,4.645469228E0
2.286313175E1,-4.038000006E0,1.505810643E0,2.307382486E0,4.888447983E0
2.287313475E1,-4.212133597E0,1.419387626E0,3.023106387E0,5.375490944E0
2.288313875E1,-4.135047414E0,1.440685524E0,3.744280915E0,5.761408809E0
2.289314275E1,-4.045970346E0,1.383609098E0,4.471253543E0,6.186789023E0
2.290314575E1,-4.328008454E0,1.026501512E0,5.037507262E0,6.720256092E0
2.291314975E1,-4.731385058E0,1.086747714E0,5.585203089E0,7.400102614E0
2.292315275E1,-5.627876653E0,7.676657403E-1,5.751254658E0,8.083268921E0
2.293315675E1,-6.383297739E0,5.122657925E-1,6.025959188E0,8.793241177E0
2.294316075E1,-7.157208890E0,4.617943811E-1,6.206676743E0,9.484815725E0
2.295316375E1,-7.803939008E0,7.035603762E-1,6.191863407E0,9.986772937E0
2.296316775E1,-8.268918368E0,1.144652690E0,6.078229787E0,1.032618604E1
2.297317175E1,-8.720536839E0,1.498538461E0,5.981355457E0,1.068035549E1
2.298317475E1,-9.200997287E0,1.773925946E0,5.824919050E0,1.103335154E1
2.299317875E1,-9.523657172E0,2.068275366E0,5.521314071E0,1.120101415E1
2.300318275E1,-9.679397176E0,2.334807243E0,5.197751377E0,1.123203783E1
2.301318575E1,-9.488472136E0,2.638377723E0,4.835432167E0,1.097148781E1
2.302318975E1,-8.998898218E0,2.957239841E0,4.502313952E0,1.048791054E1
2.303319275E1,-8.296052957E0,3.142020627E0,4.076104556E0,9.762756610E0
2.304319675E1,-7.410647682E0,3.263320531E0,3.645650082E0,8.880187187E0
2.305320075E1,-6.809615309E0,2.758059703E0,1.805407062E0,7.565530294E0
2.306320375E1,-8.324928846E0,4.783735764E-1,-8.940717838E0,1.222578084E1
2.307320775E1,-9.074014474E0,-5.096563556E0,-4.370296453E1,4.492506881E1
2.308321175E1,9.616955345E0,-4.960674264E0,-3.354456403E1,3.524672886E1
2.309321475E1,1.980152096E1,-3.666229357E0,-1.351270633E0,2.018334468E1
2.310321875E1,2.124622762E1,-3.236478887E0,-6.612468832E0,2.248558933E1
2.311322175E1,2.371915077E1,-5.416015073E0,-2.221681162E0,2.443086572E1
2.312322575E1,2.154729607E1,-7.977151077E0,1.890801115E0,2.305419780E1
2.313322975E1,1.696382511E1,-7.452810785E0,3.875160313E-1,1.853283355E1
2.314323275E1,1.117842388E1,-3.282342693E0,-1.628801123E-1,1.165150050E1
2.315323675E1,3.226101834E0,1.092491434E0,7.660951781E-1,3.491156312E0
2.316324075E1,-2.016288942E0,4.359511498E0,1.219630952E0,4.955629249E0
2.317324375E1,-3.269015719E0,3.959401149E0,9.684006536E-1,5.225047469E0
2.318324775E1,-3.527423474E0,-3.281217688E-1,-7.560660338E-1,3.622432347E0
2.319325075E1,-9.409514844E0,-7.298743084E0,-1.693533046E1,2.070304417E1
2.320325475E1,-9.674835763E0,-1.471894336E1,-2.264002373E1,2.868484644E1
2.321325875E1,-1.854403514E-1,-1.635418037E1,-1.785131550E0,1.645236452E1
2.322326175E1,5.270728721E0,-1.616845175E1,9.463713856E0,1.946179060E1
2.323326575E1,4.315566164E0,-1.301107458E1,9.698559086E0,1.679208806E1
2.324326975E1,5.825557566E-1,-6.258884777E0,8.633295797E0,1.067926993E1
2.325327275E1,-1.473893616E0,-1.692340915E0,7.803069527E0,8.119376467E0
2.326327675E1,-3.034168734E0,1.549800416E0,7.809200917E0,8.520075129E0
2.327328075E1,-5.022008632E0,3.889469034E0,8.472272834E0,1.058904845E1
2.328328375E1,-6.079565876E0,5.428025254E0,8.723250532E0,1.193816063E1
2.329328775E1,-6.370149690E0,6.221207659E0,7.572712619E0,1.168880696E1
2.330329075E1,-6.326092674E0,6.650161153E0,6.206661540E0,1.108001531E1
2.331329475E1,-6.144227895E0,6.837248665E0,5.353281466E0,1.063753393E1
2.332329875E1,-5.926364733E0,6.748751056E0,4.373938333E0,9.989933749E0
2.333330175E1,-5.206585350E0,6.062720048E0,3.140530171E0,8.586503080E0
2.334330575E1,-3.506364727E0,4.454648035E0,2.177595495E0,6.072923913E0
2.335330975E1,-2.392447341E0,2.236960521E0,2.131521190E0,3.907835620E0
2.336331275E1,-1.586827324E0,-4.500794846E-1,2.554949650E0,3.041111674E0
2.337331675E1,-8.865834886E-1,-3.179228214E0,2.998087320E0,4.458929232E0
2.338331975E1,-1.670683998E-1,-5.097653477E0,3.471635190E0,6.169783927E0
2.339332375E1,1.207467574E-1,-5.518035538E0,3.824348009E0,6.714829385E0
2.340332775E1,-4.011499840E-1,-4.813955344E0,3.899171319E0,6.207948481E0
2.341333075E1,-1.147303818E0,-3.829478940E0,3.814793658E0,5.525745711E0
2.342333475E1,-1.677613533E0,-2.649390954E0,3.733977537E0,4.876089400E0
2.343333875E1,-1.964393148E0,-1.550585697E0,3.627042487E0,4.406653339E0
2.344334175E1,-1.600774103E0,-5.393799162E-1,3.501395763E0,3.887567454E0
2.345334575E1,-9.834794533E-1,1.496185541E-1,3.114670275E0,3.269677120E0
2.346334875E1,-3.765434387E-1,6.140611392E-1,2.420726230E0,2.525622997E0
2.347335275E1,3.242769322E-1,9.727591681E-1,1.628139218E0,1.924124019E0
2.348335675E1,1.281248910E0,1.350820836E0,8.778648515E-1,2.058388302E0
2.349335975E1,2.194560022E0,1.389733472E0,2.313256453E-1,2.607865864E0
2.350336375E1,2.951065181E0,1.245262806E0,-1.803339779E-1,3.208112452E0
2.351336775E1,3.671091025E0,1.180145289E0,-5.164412892E-1,3.890548010E0
2.352337075E1,4.186968350E0,1.208844593E0,-9.497725940E-1,4.460277704E0
2.353337475E1,4.278307998E0,1.199483786E0,-1.429150430E0,4.667456655E0
2.354337775E1,4.077973034E0,1.166162258E0,-1.914422551E0,4.653473131E0
2.355338175E1,3.574405267E0,1.252960666E0,-2.311117541E0,4.437065216E0
2.356338575E1,2.943224065E0,1.358690019E0,-2.517230431E0,4.104272836E0
2.357338875E1,2.382919888E0,1.576442084E0,-2.871912008E0,4.051093114E0
2.358339275E1,1.983098391E0,1.754949977E0,-3.724207132E0,4.569709773E0
2.359339675E1,1.882592940E0,1.861878009E0,-4.684897939E0,5.381358063E0
2.360339975E1,1.855740480E0,1.883227363E0,-5.677784393E0,6.263190372E0
2.361340375E1,1.773457291E0,1.768763439E0,-6.389266577E0,6.862681856E0
2.362340775E1,1.777453571E0,1.307702883E0,-6.706900195E0,7.060590503E0
2.363341075E1,1.953487507E0,5.213932961E-1,-5.947915231E0,6.282170007E0
2.364341475E1,2.288240310E0,-1.349092984E-1,-4.634318939E0,5.170218203E0
2.365341775E1,2.737237183E0,-3.263021153E-1,-3.649739624E0,4.573788341E0
2.366342175E1,3.253858566E0,1.298941416E-1,-2.975283764E0,4.410984191E0
2.367342575E1,3.777706524E0,8.882394201E-1,-2.385996108E0,4.555547527E0
2.368342875E1,4.194971434E0,1.569852857E0,-2.013686053E0,4.910921995E0
2.369343275E1,4.570384606E0,1.770010650E0,-2.023980954E0,5.302626901E0
2.370343675E1,4.918074959E0,1.647851790E0,-1.712140464E0,5.462078523E0
2.371343975E1,5.118888810E0,1.608818702E0,-9.746764702E-1,5.453559799E0
2.372344375E1,5.297859802E0,1.896843190E0,-1.501097202E-1,5.629197589E0
2.373344675E1,5.312418199E0,2.601326841E0,4.415919587E-1,5.931584267E0
2.374345075E1,5.200584937E0,3.215566905E0,7.258485004E-1,6.157337920E0
2.375345475E1,5.311221274E0,3.454741414E0,1.109503615E0,6.432364101E0
2.376345775E1,6.060174170E0,3.068827520E0,1.591478346E0,6.976834285E0
2.377346175E1,7.404436769E0,1.438556553E0,2.088682149E0,7.826731243E0
2.378346575E1,8.832854835E0,-5.134814286E-1,2.350439190E0,9.154646476E0
2.379346912E1,1.005875926E1,-1.973741677E0,2.299228106E0,1.050527220E1
2.380347313E1,1.094252030E1,-2.680989307E0,2.031167766E0,1.144779877E1
2.381347613E1,1.123133884E1,-2.612612552E0,1.456086506E0,1.162277525E1
2.382348012E1,1.074835298E1,-2.542723122E0,6.387083226E-1,1.106347509E1
2.383348413E1,9.319163083E0,-2.668300264E0,-4.326822639E-2,9.693735040E0
2.384348713E1,6.624471996E0,-2.444198123E0,-2.365891773E0,7.446823321E0
2.385349113E1,2.001180613E0,-2.568173128E0,-2.800072532E1,2.818937487E1
2.386349512E1,1.682811123E0,-2.387975975E0,-2.227773493E1,2.246846137E1
2.387349813E1,3.360503886E0,-1.401044326E0,-1.242130599E0,3.846920846E0
2.388350213E1,2.753565240E0,-1.844149252E0,9.121714890E-1,3.437304877E0
2.389350612E1,1.834830544E0,-2.530203064E0,1.496796575E0,3.465390405E0
2.390350912E1,1.368250509E0,-2.801835467E0,2.237426544E0,3.837768751E0
2.391351313E1,1.149232230E0,-3.038151857E0,2.722305148E0,4.238165493E0
2.392351613E1,1.102052801E0,-3.699905226E0,2.995779424E0,4.886564582E0
2.393352012E1,1.142296847E0,-4.831129201E0,3.409177571E0,6.022220783E0
2.394352413E1,1.079609433E0,-6.153478190E0,3.600898417E0,7.210916708E0
2.395352713E1,6.113521242E-1,-7.432831433E0,3.288974605E0,8.150956293E0
2.396353113E1,9.013541400E-2,-8.261901124E0,2.724021306E0,8.699852105E0
2.397353512E1,-3.848789370E-1,-8.489126263E0,2.546642511E0,8.871233544E0
2.398353813E1,-8.968763423E-1,-8.180006191E0,2.572528135E0,8.621762550E0
2.399354213E1,-1.439879778E0,-7.168258374E0,2.238041672E0,7.646307109E0
2.400354513E1,-2.032465848E0,-5.843504425E0,1.437880615E0,6.351768419E0
2.401354912E1,-2.481885767E0,-4.518834676E0,8.178968310E-1,5.220017147E0
2.402355313E1,-3.101334531E0,-3.374800621E0,8.119561330E-1,4.654763996E0
2.403355613E1,-3.821246645E0,-2.502993046E0,1.786039038E0,4.904776810E0
2.404356012E1,-4.442494013E0,-1.790857143E0,3.047258896E0,5.677033480E0
2.405356413E1,-4.835104138E0,-1.005185487E0,3.886165942E0,6.284179789E0
2.406356713E1,-4.924820307E0,-1.007048410E-1,4.249538820E0,6.505580428E0
2.407357113E1,-4.947363662E0,6.011838162E-1,4.137576334E0,6.477450664E0
2.408357412E1,-4.893271655E0,1.220682866E0,3.749723504E0,6.284472969E0
2.409357813E1,-4.738246765E0,1.742379048E0,3.405175152E0,6.089506135E0
2.410358213E1,-4.591357691E0,2.133389375E0,3.497708509E0,6.153525858E0
2.411358513E1,-4.579208931E0,2.348400850E0,4.027662714E0,6.534998694E0
2.412358912E1,-4.656664073E0,2.482151815E0,4.634687898E0,7.023242117E0
2.413359313E1,-4.772956422E0,2.580802529E0,5.123328016E0,7.462582975E0
2.414359613E1,-5.016114054E0,2.655849203E0,5.505105590E0,7.907029958E0
2.415360012E1,-5.724734611E0,2.314111608E0,5.604108306E0,8.338688674E0
2.416360413E1,-6.473377020E0,1.850257838E0,5.420421535E0,8.643438767E0
2.417360713E1,-7.103833752E0,1.721847135E0,4.992414705E0,8.851746501E0
2.418361113E1,-7.799616746E0,1.556842802E0,4.051169690E0,8.925791660E0
2.419361413E1,-8.559635498E0,1.435930569E0,3.099269879E0,9.216004028E0
2.420361813E1,-9.355450904E0,1.363985258E0,2.420130984E0,9.759198296E0
2.421362213E1,-1.005116256E1,1.300042446E0,1.723652755E0,1.028041624E1
2.422362513E1,-1.025551573E1,1.326757205E0,5.726201677E-1,1.035682294E1
2.423362912E1,-1.027180841E1,1.265370212E0,-1.096002029E0,1.040732580E1
2.424363313E1,-9.880360715E0,1.227293728E0,-2.118915178E0,1.017927204E1
2.425363613E1,-9.048912377E0,9.828801137E-1,-2.996948283E0,9.582826699E0
2.426364012E1,-8.073121428E0,7.336443007E-2,-5.662920771E0,9.861508180E0
2.427364312E1,-6.418935349E0,-1.570983709E0,-1.025138292E1,1.219678534E1
2.428364713E1,-2.557294968E0,-4.845519783E0,-2.228179758E1,2.294552947E1
2.429365113E1,8.333394445E0,-3.136259950E0,-1.121314231E1,1.431838503E1
2.430365413E1,1.331550051E1,-5.397822046E-1,4.063576312E0,1.393221343E1
2.431365813E1,1.556430223E1,-4.388458139E-1,-3.164755186E0,1.588885662E1
2.432366213E1,1.956878775E1,-1.951930978E0,-4.148165642E0,2.009862599E1
2.433366513E1,2.061405473E1,-4.163202927E0,-1.482087758E0,2.108241198E1
2.434366912E1,1.863420622E1,-4.308692762E0,1.357186262E-1,1.912634033E1
2.435367212E1,1.397234046E1,-1.489030888E0,1.482620732E-1,1.405224155E1
2.436367613E1,7.009359119E0,3.213433841E0,-2.162653666E0,8.008392048E0
2.437368012E1,1.791749429E0,6.055418630E0,-4.486334682E0,7.746332014E0
2.438368312E1,-3.000323296E-1,5.579516671E0,-2.954985155E0,6.320835621E0
2.439368713E1,-1.748273626E0,2.753398302E0,-1.200186621E0,3.475357652E0
2.440369113E1,-2.900006125E0,-2.321590782E0,-1.538858521E0,4.020933328E0
2.441369413E1,-4.374181577E0,-7.491131097E0,-4.777955207E0,9.903502690E0
2.442369812E1,-4.624960470E0,-1.246632926E1,-6.364694238E0,1.474140283E1
2.443370113E1,-9.278262395E-1,-1.415884793E1,1.547225887E0,1.427332282E1
2.444370513E1,1.220410970E0,-1.461587566E1,5.416369414E0,1.563490588E1
2.445370912E1,8.640594292E-1,-1.140765812E1,5.660730404E0,1.276421291E1
2.446371212E1,-7.202693796E-1,-5.624457201E0,6.001009119E0,8.256235052E0
2.447371613E1,-2.213282222E0,-2.000267571E0,6.760717968E0,7.389654659E0
2.448372012E1,-3.651852223E0,3.614620078E-1,6.226826248E0,7.227727483E0
2.449372312E1,-5.159896502E0,1.846881655E0,4.544432616E0,7.119506413E0
2.450372713E1,-6.155583188E0,2.588017994E0,3.347181298E0,7.469448718E0
2.451373013E1,-6.581908359E0,3.179575539E0,2.827577834E0,7.837500536E0
2.452373413E1,-6.998989667E0,3.607896364E0,2.785127048E0,8.352227560E0
2.453373812E1,-7.320897015E0,3.780757601E0,2.861178274E0,8.722155826E0
2.454374113E1,-7.392342973E0,3.720973329E0,3.112671697E0,8.842007817E0
2.455374513E1,-7.158554335E0,3.120161396E0,3.550185515E0,8.578118937E0
2.456374912E1,-5.584151759E0,2.043515332E0,3.571636611E0,6.936518857E0
2.457375212E1,-3.702625936E0,3.226628083E-1,3.245399984E0,4.934183941E0
2.458375613E1,-2.641003708E0,-1.949251783E0,3.667171928E0,4.921649424E0
2.459375913E1,-1.991049435E0,-4.148662071E0,4.407872649E0,6.372206534E0
2.460376312E1,-1.444763957E0,-5.497769088E0,5.232534124E0,7.726074113E0
2.461376713E1,-9.318877155E-1,-5.129314395E0,5.603415996E0,7.653531976E0
2.462377013E1,-5.780674338E-1,-3.951741881E0,5.204534147E0,6.560304988E0
2.463377413E1,-7.584978908E-1,-2.620349588E0,4.692542004E0,5.427845012E0
2.464377812E1,-1.051320019E0,-1.239113290E0,4.408480175E0,4.698443676E0
2.465378113E1,-1.068982703E0,-3.508329391E-5,4.064208396E0,4.202441422E0
2.466378513E1,-7.950833344E-1,1.022699068E0,3.566760617E0,3.794713717E0
2.467378813E1,-5.298460311E-1,1.715325150E0,2.925397659E0,3.432350310E0
2.468379212E1,-9.306428432E-2,2.301347136E0,2.019395567E0,3.063138596E0
2.469379613E1,4.123973957E-1,2.486116228E0,1.266095266E0,2.820255792E0
2.470379913E1,9.962038717E-1,2.379068327E0,4.802832039E-1,2.623558693E0
2.471380312E1,1.780321046E0,1.973337049E0,-2.209559007E-1,2.666912756E0
2.472380713E1,2.683924902E0,1.546675079E0,-7.415329255E-1,3.185204508E0
2.473381013E1,3.632685050E0,1.194653986E0,-9.710991436E-1,3.945457181E0
2.474381413E1,4.467076877E0,9.904259455E-1,-9.012966911E-1,4.663481007E0
2.475381712E1,5.214123580E0,1.103245048E0,-6.527947037E-1,5.369392449E0
2.476382113E1,5.567460297E0,1.508766410E0,-3.769121057E-1,5.780575489E0
2.477382513E1,5.145595967E0,1.870907865E0,-1.441572547E-1,5.477064488E0
2.478382813E1,3.985875587E0,1.981528414E0,-7.792329946E-1,4.518944911E0
2.479383275E1,3.017760277E0,1.984399981E0,-2.132277235E0,4.194201543E0
2.480383575E1,2.667964342E0,2.029125919E0,-3.242339844E0,4.663491545E0
2.481383975E1,2.396493907E0,2.123014660E0,-4.167664644E0,5.255454584E0
2.482384375E1,2.029514759E0,2.185187520E0,-4.589233983E0,5.473120061E0
2.483384675E1,1.689934786E0,2.150805307E0,-4.422422860E0,5.199967981E0
2.484385075E1,1.359701295E0,1.831229244E0,-3.860745757E0,4.484143837E0
2.485385475E1,1.202816991E0,1.296413080E0,-3.264036815E0,3.712329715E0
2.486385775E1,1.064561331E0,7.162956119E-1,-2.672854661E0,2.964881493E0
2.487386175E1,8.880599105E-1,1.232628143E-1,-2.375291318E0,2.538868443E0
2.488386475E1,8.037570941E-1,-1.738114089E-1,-2.727003678E0,2.848295093E0
2.489386875E1,1.018803360E0,1.295900863E-1,-3.388889487E0,3.541091051E0
2.490387275E1,1.505073601E0,6.881056005E-1,-3.505016067E0,3.876064175E0
2.491387575E1,1.926066989E0,1.351345332E0,-3.207658838E0,3.978057751E0
2.492387975E1,2.099167669E0,1.831718656E0,-2.752730258E0,3.916531885E0
2.493388375E1,2.172781775E0,2.045135595E0,-2.173952680E0,3.691832945E0
2.494388675E1,2.365136166E0,2.154018937E0,-1.595005825E0,3.574592319E0
2.495389075E1,2.649489187E0,2.174928580E0,-1.205161724E0,3.633527496E0
2.496389375E1,3.058472101E0,2.154487883E0,-8.506687206E-1,3.836627022E0
2.497389775E1,3.429653351E0,2.121976780E0,-2.419098365E-1,4.040275724E0
2.498390175E1,3.642800441E0,2.133101692E0,4.162153351E-1,4.241857269E0
2.499390475E1,4.058492450E0,2.105426236E0,9.827503055E-1,4.676534910E0
2.500390875E1,4.793180771E0,1.799025704E0,1.378558858E0,5.302027906E0
2.501391175E1,5.915913420E0,1.129541731E0,1.772646867E0,6.278230087E0
2.502391575E1,7.227363784E0,8.782868743E-2,1.991486807E0,7.497234213E0
2.503391975E1,8.500869226E0,-1.076261317E0,2.040770503E0,8.808397145E0
2.504392275E1,9.648961834E0,-1.944523725E0,2.141165587E0,1.007314385E1
2.505392675E1,1.041650244E1,-2.447086648E0,1.868723345E0,1.086203863E1
2.506393075E1,1.087835179E1,-2.791813340E0,1.444098544E0,1.132334668E1
2.507393375E1,1.080188424E1,-2.963107522E0,9.122818552E-1,1.123801439E1
2.508393775E1,9.535770848E0,-2.516357442E0,5.291575214E-1,9.876385378E0
2.509394075E1,7.361824016E0,-1.297046918E0,3.757362306E-1,7.484648373E0
2.510394475E1,5.093806593E0,-5.440109110E-1,-2.800951953E0,5.838505402E0
2.511394875E1,1.233342673E0,-1.291647014E0,-2.460987584E1,2.467459169E1
2.512395175E1,1.840517838E0,-8.479889417E-1,-1.880816907E1,1.891702447E1
2.513395575E1,3.504485140E0,-4.996977872E-1,-2.258606329E0,4.199097108E0
2.514395975E1,2.824875251E0,-1.369982162E0,8.636524630E-1,3.256173657E0
2.515396275E1,1.556094651E0,-2.195362844E0,2.067816360E0,3.393657773E0
2.516396675E1,1.158861132E0,-2.688376095E0,3.028180600E0,4.211912024E0
2.517396975E1,1.416121956E0,-3.351880705E0,3.367676958E0,4.957998966E0
2.518397375E1,1.820018377E0,-4.455749066E0,3.428894967E0,5.909609744E0
2.519397775E1,1.837563533E0,-5.890002653E0,3.557210945E0,7.121974494E0
2.520398075E1,1.277211408E0,-7.230662783E0,3.981114199E0,8.352426206E0
2.521398475E1,1.929148471E-1,-7.681027027E0,4.363389956E0,8.835981226E0
2.522398775E1,-9.309486526E-1,-6.856949689E0,4.281361706E0,8.137228182E0
2.523399175E1,-1.843693753E0,-5.282247151E0,4.249624189E0,7.025713300E0
2.524399575E1,-2.135106702E0,-3.597000663E0,4.433399838E0,6.095254591E0
2.525399875E1,-2.045359544E0,-2.247714720E0,4.747339185E0,5.636749637E0
2.526400275E1,-1.961463693E0,-1.228435689E0,4.852183270E0,5.375879142E0
2.527400675E1,-2.111768126E0,-4.999860549E-1,4.577885706E0,5.066220308E0
2.528400975E1,-2.329834771E0,-4.701687634E-2,3.981886324E0,4.613649244E0
2.529401375E1,-2.533579246E0,2.375887442E-1,3.544296784E0,4.363199732E0
2.530401675E1,-2.750416222E0,3.938959283E-1,3.747222065E0,4.664934791E0
2.531402075E1,-2.937316039E0,4.717586213E-1,3.995657394E0,4.981531865E0
2.532402475E1,-2.968382295E0,5.107279748E-1,4.071629097E0,5.064612524E0
2.533402775E1,-2.838009852E0,5.638698095E-1,4.266461831E0,5.155089295E0
2.534403175E1,-2.708872924E0,5.009496760E-1,4.541600225E0,5.311786489E0
2.535403475E1,-2.753226979E0,2.613722938E-1,4.963761009E0,5.682208869E0
2.536403875E1,-2.820959955E0,1.078752816E-2,5.590676082E0,6.262075574E0
2.537404275E1,-3.045524027E0,-3.014812696E-1,6.335020203E0,7.035523330E0
2.538404575E1,-3.418946514E0,-6.359250480E-1,7.066909754E0,7.876217963E0
2.539404975E1,-4.061280110E0,-9.112137151E-1,7.493109795E0,8.571522675E0
2.540405375E1,-4.938678208E0,-9.907785326E-1,7.590416819E0,9.109698789E0
2.541405675E1,-5.824212706E0,-8.190762144E-1,7.394148009E0,9.448056111E0
2.542406075E1,-6.575255982E0,-4.537591374E-1,6.799824146E0,9.469820325E0
2.543406375E1,-7.251940801E0,-4.616025925E-2,5.506830518E0,9.105929854E0
2.544406775E1,-8.017199242E0,1.923722255E-1,3.693118948E0,8.829021368E0
2.545407175E1,-8.594022973E0,4.167983025E-1,2.470762024E0,8.951849902E0
2.546407475E1,-8.904615959E0,6.586040586E-1,1.790379864E0,9.106668147E0
2.547407875E1,-8.983641078E0,9.211399484E-1,1.249656258E0,9.116794754E0
2.548408275E1,-8.931504965E0,8.920997518E-1,1.609280924E-1,8.977389418E0
2.549408575E1,-8.941549312E0,2.309661877E-1,-2.287636731E0,9.232439076E0
2.550408975E1,-9.571701404E0,-1.634512537E0,-9.103126591E0,1.330999672E1
2.551409275E1,-8.967950660E0,-4.791869241E0,-1.949003160E1,2.198289066E1
2.552409675E1,-2.492894320E0,-7.311578307E0,-2.089198224E1,2.227439385E1
2.553410075E1,6.128883047E0,-6.074268299E0,-1.123024775E1,1.416257065E1
2.554410375E1,1.184559352E1,-1.534308802E0,-7.029060727E0,1.385928873E1
2.555410775E1,1.344227633E1,1.061528673E0,-6.458937321E0,1.495123765E1
2.556411075E1,1.297490604E1,5.903348923E-1,-3.273146484E0,1.339440816E1
2.557411475E1,1.248899541E1,-6.385779297E-1,1.655687936E0,1.261443976E1
2.558411875E1,1.138585385E1,-1.388040703E0,4.451857159E0,1.230379442E1
2.559412175E1,9.297072887E0,-1.358069045E0,4.331405394E0,1.034606150E1
2.560412575E1,6.230735697E0,-1.175167555E-1,2.514135500E0,6.719877590E0
2.561412975E1,3.167200491E0,2.179038588E0,1.812296690E0,4.250151458E0
2.562413275E1,6.856409991E-1,4.168429168E0,2.416747785E0,4.866885571E0
2.563413675E1,-1.428461920E0,5.098562719E0,3.311150755E0,6.244963136E0
2.564413975E1,-2.725625197E0,5.184406861E0,4.218938001E0,7.218486342E0
2.565414375E1,-3.710355370E0,5.036224383E0,4.784663132E0,7.875486925E0
2.566414775E1,-4.489398623E0,4.819488564E0,5.388176479E0,8.509677772E0
2.567415075E1,-4.785761824E0,3.406371492E0,5.314665284E0,7.921650716E0
2.568415475E1,-4.376684185E0,5.848730081E-1,4.346389761E0,6.195849001E0
2.569415775E1,-3.262432923E0,-2.483434110E0,2.953378340E0,5.053054242E0
2.570416175E1,-4.963675640E0,-1.106104453E1,-1.496520704E1,1.925985991E1
2.571416575E1,-1.866897844E0,-1.741110670E1,-8.259896114E0,1.936124551E1
2.572416875E1,2.245878695E0,-1.412527322E1,2.963643712E0,1.460652247E1
